Words,Positive,Negative,Anger,Anticipation,Disgust,Fear,Joy,Sadness,Surprise,Trust,Love
statistical,0,0,0,0,0,0,0,0,0,1,0
statue,1,0,0,0,0,0,0,0,0,0,0
status,1,0,0,0,0,0,0,0,0,0,0
staunch,1,0,0,0,0,0,0,0,0,0,0
stave,0,1,0,0,0,0,0,0,0,0,0
steadfast,1,0,0,0,0,0,0,0,0,1,0
steady,0,0,0,0,0,0,0,0,1,1,0
steal,0,1,1,0,0,1,0,1,0,0,0
stealing,0,1,0,0,1,1,0,0,0,0,0
stealth,0,0,0,0,0,0,0,0,1,0,0
stealthily,0,0,0,0,0,0,0,0,1,0,0
stealthy,0,1,0,1,0,1,0,0,1,0,0
stellar,1,0,0,0,0,0,0,0,0,0,0
stereotype,0,1,0,0,0,0,0,0,0,0,0
stereotyped,0,1,0,0,0,0,0,0,0,0,0
sterile,0,1,0,0,0,0,0,1,0,0,0
sterility,0,1,0,0,0,0,0,0,0,0,0
sterling,1,1,1,1,0,0,1,0,0,1,0
stern,0,1,0,0,0,0,0,0,0,0,0
steward,1,0,0,0,0,0,0,0,0,1,0
sticky,0,0,0,0,1,0,0,0,0,0,0
stiff,0,1,0,0,0,0,0,0,0,0,0
stiffness,0,1,0,0,0,0,0,0,0,0,0
stifle,0,1,0,0,0,0,0,0,0,0,0
stifled,0,1,1,0,0,1,0,1,0,0,0
stigma,0,1,1,0,1,1,0,1,0,0,0
stillborn,0,1,0,0,0,0,0,1,0,0,0
stillness,1,0,0,0,0,1,0,1,0,0,0
sting,0,1,1,0,0,1,0,0,0,0,0
stinging,0,1,0,0,0,0,0,0,0,0,0
stingy,0,1,1,0,1,1,0,1,0,0,0
stink,0,1,0,0,1,0,0,0,0,0,0
stinking,0,1,0,0,1,0,0,0,0,0,0
stint,0,1,0,0,0,1,0,1,0,0,0
stocks,0,1,0,0,0,0,0,0,0,0,0
stolen,0,1,1,0,0,0,0,0,0,0,0
stomach,0,0,0,0,1,0,0,0,0,0,0
stone,0,1,1,0,0,0,0,0,0,0,0
stoned,0,1,0,0,0,0,0,0,0,0,0
stools,0,1,0,0,1,0,0,0,0,0,0
stoppage,0,1,0,0,0,0,0,0,0,0,0
store,1,0,0,1,0,0,0,0,0,0,0
storm,0,1,1,0,0,0,0,0,0,0,0
storming,0,0,1,0,0,0,0,0,0,0,0
stormy,0,1,0,0,0,1,0,0,0,0,0
straightforward,1,0,0,0,0,0,0,0,0,1,0
strained,0,1,1,0,0,0,0,0,0,0,0
straits,0,1,0,0,0,1,0,0,0,0,0
stranded,0,1,0,0,0,0,0,0,0,0,0
stranger,0,1,0,0,0,1,0,0,0,0,0
strangle,0,1,1,0,1,1,0,1,1,0,0
strategic,1,0,0,0,0,0,0,0,0,0,0
strategist,1,0,0,1,0,0,0,0,0,1,0
stray,0,1,0,0,0,0,0,0,0,0,0
strength,1,0,0,0,0,0,0,0,0,1,0
strengthen,1,0,0,0,0,0,0,0,0,0,0
strengthening,1,0,0,0,0,0,1,0,0,1,0
stress,0,1,0,0,0,0,0,0,0,0,0
stretcher,0,0,0,0,0,1,0,1,0,0,0
stricken,0,0,0,0,0,0,0,1,0,0,0
strife,0,1,1,0,0,0,0,0,0,0,0
strike,0,1,1,0,0,0,0,0,0,0,0
striking,1,0,0,0,0,0,0,0,0,0,0
strikingly,1,0,0,0,0,0,0,0,0,0,0
strip,0,1,0,0,0,0,0,1,0,0,0
stripe,0,1,0,0,0,0,0,0,0,0,0
stripped,0,1,1,1,1,1,0,1,0,0,0
strive,0,0,0,1,0,0,0,0,0,0,0
stroke,0,1,0,0,0,1,0,1,0,0,0
strongly,1,0,0,0,0,0,0,0,0,0,0
structural,0,0,0,0,0,0,0,0,0,1,0
structure,1,0,0,0,0,0,0,0,0,1,0
struggle,0,1,1,0,0,1,0,1,0,0,0
strut,0,1,0,0,0,0,0,0,0,0,0
stud,1,0,0,0,0,0,0,0,0,0,0
study,1,0,0,0,0,0,0,0,0,0,0
stuffy,0,1,0,0,0,0,0,0,0,0,0
stumble,0,1,0,0,0,0,0,0,0,0,0
stunned,0,1,0,0,0,1,0,0,1,0,0
stunted,0,1,0,0,0,0,0,0,0,0,0
stupid,0,1,0,0,0,0,0,0,0,0,0
stupidity,0,1,0,0,0,0,0,0,0,0,0
stupor,0,1,0,0,0,0,0,0,0,0,0
sturdy,1,0,0,0,0,0,0,0,0,0,0
sty,0,1,0,0,1,0,0,0,0,0,0
subdue,0,1,0,0,0,0,0,0,0,0,0
subito,0,0,0,0,0,0,0,0,1,0,0
subject,0,1,0,0,0,0,0,0,0,0,0
subjected,0,1,0,0,0,0,0,1,0,0,0
subjection,0,1,0,0,0,0,0,0,0,0,0
subjugation,0,1,1,0,1,1,0,1,0,0,0
sublimation,1,0,0,0,0,0,1,0,0,0,0
submit,0,0,0,1,0,0,0,0,0,0,0
subordinate,0,1,0,0,0,1,0,0,0,0,0
subpoena,0,1,0,0,0,0,0,0,0,0,0
subscribe,0,0,0,1,0,0,0,0,0,0,0
subsidence,0,1,0,0,0,0,0,1,0,0,0
subsidy,0,1,1,0,1,0,0,0,0,0,0
subsist,0,1,0,0,0,0,0,0,0,0,0
substance,1,0,0,0,0,0,0,0,0,0,0
substantiate,0,0,0,0,0,0,0,0,0,1,0
substantive,1,0,0,0,0,0,0,0,0,0,0
subtract,0,1,0,0,0,0,0,0,0,0,0
subversion,0,1,1,0,0,1,0,0,0,0,0
subversive,0,1,1,0,0,0,0,0,1,0,0
subvert,0,1,0,0,1,1,0,1,0,0,0
succeed,1,0,0,1,0,0,1,0,1,1,0
succeeding,1,0,0,1,0,0,1,0,0,1,0
success,1,0,0,1,0,0,1,0,0,0,0
successful,1,0,0,1,0,0,1,0,0,1,0
succinct,1,0,0,0,0,0,0,0,0,0,0
succulent,1,1,0,0,0,0,0,0,0,0,0
succumb,0,1,0,0,0,0,0,0,0,0,0
suck,0,1,0,0,0,0,0,0,0,0,0
sucker,0,1,1,0,0,0,0,0,0,0,0
sudden,0,0,0,0,0,0,0,0,1,0,0
suddenly,0,0,0,0,0,0,0,0,1,0,0
sue,0,1,1,0,0,0,0,1,0,0,0
suffer,0,1,0,0,0,0,0,0,0,0,0
sufferer,0,1,0,0,0,1,0,1,0,0,0
suffering,0,1,0,0,1,1,0,1,0,0,0
sufficiency,1,0,0,0,0,0,0,0,0,0,0
suffocating,0,1,0,0,1,1,0,1,0,0,0
suffocation,0,1,1,0,0,1,0,0,0,0,0
sugar,1,0,0,0,0,0,0,0,0,0,0
suggest,0,0,0,0,0,0,0,0,0,1,0
suicidal,0,1,1,0,1,1,0,1,0,0,0
suicide,0,1,1,0,0,1,0,1,0,0,0
suitable,1,0,0,0,0,0,0,0,0,0,0
sullen,0,1,1,0,0,0,0,1,0,0,0
sultan,0,0,0,0,0,1,0,0,0,0,0
sultry,1,0,0,0,0,0,0,0,0,0,0
summons,0,1,0,0,0,0,0,0,0,0,0
sump,0,0,0,0,1,0,0,0,0,0,0
sun,1,0,0,1,0,0,1,0,1,1,0
sundial,0,0,0,1,0,0,0,0,0,1,0
sunk,0,1,0,0,1,1,0,1,0,0,0
sunny,1,0,0,1,0,0,1,0,1,0,0
sunset,1,0,0,1,0,0,0,0,0,0,0
sunshine,1,0,0,0,0,0,1,0,0,0,0
superb,1,0,0,0,0,0,0,0,0,0,0
superficial,0,1,0,0,0,0,0,0,0,0,0
superfluous,0,1,0,0,0,0,0,0,0,0,0
superhuman,1,0,0,0,0,0,0,0,0,0,0
superior,1,0,0,0,0,0,0,0,0,0,0
superiority,1,0,0,0,0,0,0,0,0,0,0
superman,1,0,0,0,0,0,1,0,0,1,0
superstar,1,0,0,0,0,0,1,0,0,1,0
superstition,1,1,0,0,0,1,0,0,0,0,0
superstitious,0,1,0,1,0,1,0,0,0,0,0
supplication,1,0,0,0,0,0,0,0,0,1,0
supplies,1,0,0,0,0,0,0,0,0,0,0
supply,1,0,0,0,0,0,0,0,0,0,0
supported,1,0,0,0,0,0,0,0,0,0,0
supporter,1,0,0,0,0,0,1,0,0,1,0
supporting,1,0,0,0,0,0,0,0,0,1,0
suppress,0,1,1,0,0,1,0,1,0,0,0
suppression,0,1,1,0,1,1,0,0,0,0,0
supremacy,1,1,1,1,0,1,1,0,1,1,0
supreme,1,0,0,0,0,0,0,0,0,0,0
supremely,1,0,0,0,0,0,0,0,0,0,0
surcharge,0,1,1,0,0,0,0,0,0,0,0
surety,1,0,0,0,0,0,0,0,0,1,0
surge,0,0,0,0,0,0,0,0,1,0,0
surgery,0,0,0,0,0,1,0,1,0,0,0
surly,0,1,1,0,1,0,0,0,0,0,0
surmise,1,0,0,0,0,0,0,0,0,0,0
surpassing,1,0,0,0,0,0,0,0,0,0,0
surprise,1,0,0,0,0,1,1,0,1,0,0
surprised,0,0,0,0,0,0,0,0,1,0,0
surprising,0,0,0,0,0,0,0,0,1,0,0
surprisingly,0,0,0,1,0,0,0,0,1,0,0
surrender,0,1,0,0,0,1,0,1,0,0,0
surrendering,0,1,0,0,0,0,0,1,0,0,0
surrogate,0,0,0,0,0,0,0,0,0,1,0
surround,1,1,0,1,0,0,0,0,0,0,0
surveillance,0,0,0,0,0,1,0,0,0,0,0
surveying,1,0,0,0,0,0,0,0,0,0,0
survive,1,0,0,0,0,0,0,0,0,0,0
susceptible,0,1,0,0,0,0,0,0,0,0,0
suspect,0,1,0,0,0,1,0,0,0,0,0
suspense,0,0,0,1,0,1,0,0,1,0,0
suspension,0,1,0,0,0,1,0,0,0,0,0
suspicion,0,1,0,0,0,1,0,0,0,0,0
suspicious,0,1,1,1,0,0,0,0,0,0,0
swab,0,1,0,0,0,0,0,0,0,0,0
swamp,0,1,0,0,1,1,0,0,0,0,0
swampy,0,1,0,0,1,1,0,0,0,0,0
swarm,0,0,0,0,1,0,0,0,0,0,0
swastika,0,1,1,0,0,1,0,0,0,0,0
swear,1,0,0,0,0,0,0,0,0,1,0
sweat,0,0,0,0,0,1,0,0,0,0,0
sweet,1,0,0,1,0,0,1,0,1,1,1
sweetheart,1,0,0,1,0,0,1,1,0,1,1
sweetie,1,0,0,0,0,0,1,0,0,0,1
sweetness,1,0,0,0,0,0,0,0,0,0,0
sweets,1,0,0,1,0,0,1,0,0,0,0
swelling,0,1,0,0,0,1,0,0,0,0,0
swerve,0,0,0,0,0,1,0,0,1,0,0
swift,1,0,0,0,0,0,0,0,0,0,0
swig,0,1,0,0,1,0,0,0,0,0,0
swim,1,0,0,1,0,1,1,0,0,0,0
swine,0,1,0,0,1,0,0,0,0,0,0
swollen,0,1,0,0,0,0,0,0,0,0,0
symbolic,1,0,0,0,0,0,0,0,0,0,0
symmetrical,1,0,0,0,0,0,0,0,0,0,0
symmetry,1,0,0,0,0,0,1,0,0,1,0
sympathetic,1,0,0,0,0,1,1,1,0,1,0
sympathize,0,0,0,0,0,0,0,1,0,0,0
sympathy,1,0,0,0,0,0,0,1,0,0,0
symphony,1,0,0,1,0,0,1,0,0,0,0
symptom,0,1,0,0,0,0,0,0,0,0,0
synchronize,1,0,0,1,0,0,1,0,1,1,0
syncope,0,1,0,0,0,1,0,1,1,0,0
synergistic,1,0,0,0,0,0,0,0,0,1,0
synod,1,0,0,0,0,0,0,0,0,1,0
synonymous,1,1,0,0,0,1,0,0,0,1,0
syringe,0,0,0,0,0,1,0,0,0,0,0
system,0,0,0,0,0,0,0,0,0,1,0
taboo,0,1,0,0,1,1,0,0,0,0,0
tabulate,0,0,0,1,0,0,0,0,0,0,0
tackle,0,0,1,0,0,0,0,0,1,0,0
tact,1,0,0,0,0,0,0,0,0,0,0
tactics,0,0,0,0,0,1,0,0,0,1,0
taint,0,1,0,0,0,0,0,1,0,0,0
tale,1,0,0,0,0,0,0,0,0,0,0
talent,1,0,0,0,0,0,0,0,0,0,0
talisman,1,0,0,0,0,0,0,0,0,0,0
talk,1,0,0,0,0,0,0,0,0,0,0
talons,0,1,1,0,0,1,0,0,0,0,0
tandem,0,0,0,0,0,0,0,0,0,1,0
tangled,0,1,0,0,0,0,0,0,0,0,0
tanned,1,0,0,0,0,0,0,0,0,0,0
tantalizing,1,1,0,1,0,0,1,0,1,0,0
tantamount,0,0,0,0,0,0,0,0,0,1,0
tardiness,0,1,0,0,0,0,0,0,0,0,0
tardy,0,1,0,0,0,0,0,0,0,0,0
tariff,0,1,1,0,1,0,0,0,0,0,0
tarnish,0,1,0,0,1,0,0,1,0,0,0
tarry,0,1,0,0,0,0,0,0,0,0,0
task,1,0,0,0,0,0,0,0,0,0,0
tasteful,1,0,0,0,0,0,0,0,0,0,0
tasteless,0,1,0,0,1,0,0,0,0,0,0
tasty,1,0,0,0,0,0,0,0,0,0,0
taught,0,0,0,0,0,0,0,0,0,1,0
taunt,0,1,1,0,0,1,0,1,0,0,0
tawny,0,0,0,0,1,0,0,0,0,0,0
tax,0,1,0,0,0,0,0,1,0,0,0
teach,1,0,0,0,0,0,1,0,1,1,0
teacher,1,0,0,0,0,0,0,0,0,1,0
team,0,0,0,0,0,0,0,0,0,1,0
tearful,0,0,0,0,1,1,0,1,0,0,0
tease,0,1,1,1,0,0,0,1,0,0,0
teasing,0,1,1,0,0,1,0,0,0,0,0
technology,1,0,0,0,0,0,0,0,0,0,0
tedious,0,1,0,0,0,0,0,0,0,0,0
tedium,0,1,0,0,0,0,0,0,0,0,0
teeming,0,0,0,0,1,0,0,0,0,0,0
teens,1,1,0,0,0,0,0,0,0,0,0
temperance,1,0,0,0,0,0,0,0,0,0,0
temperate,0,0,0,0,0,0,0,0,0,1,0
tempered,1,0,0,0,0,0,0,0,0,0,0
tempest,0,1,1,1,0,1,0,1,1,0,0
temptation,0,1,0,0,0,0,0,0,0,0,0
tenable,1,0,0,0,0,0,0,0,0,0,0
tenacious,1,0,0,0,0,0,0,0,0,0,0
tenacity,1,0,0,0,0,0,0,0,0,0,0
tenancy,1,0,0,0,0,0,0,0,0,0,0
tenant,1,0,0,0,0,0,0,0,0,0,0
tender,1,0,0,0,0,0,1,0,0,1,0
tenderness,1,0,0,0,0,0,1,0,0,0,0
tenement,0,1,0,0,0,0,0,0,0,0,0
tension,0,0,1,0,0,0,0,0,0,0,0
terminal,0,1,0,0,0,1,0,1,0,0,0
terminate,0,0,0,0,0,0,0,1,0,0,0
termination,0,1,0,0,0,0,0,1,0,0,0
termite,0,1,0,0,1,0,0,0,0,0,0
terrible,0,1,1,0,1,1,0,1,0,0,0
terribly,0,0,0,0,0,0,0,1,0,0,0
terrific,0,0,0,0,0,0,0,1,0,0,0
terror,0,1,0,0,0,1,0,0,0,0,0
terrorism,0,1,1,0,1,1,0,1,0,0,0
terrorist,0,1,1,0,1,1,0,1,1,0,0
terrorize,0,1,1,0,0,1,0,1,0,0,0
testament,0,0,0,1,0,0,0,0,0,1,0
testimony,0,0,0,0,0,0,0,0,0,1,0
tetanus,0,1,0,0,1,0,0,0,0,0,0
tether,0,1,0,0,0,0,0,0,0,0,0
thankful,1,0,0,0,0,0,1,0,0,0,0
thanksgiving,1,0,0,0,0,0,1,0,0,0,0
theft,0,1,1,0,1,1,0,1,0,0,0
theism,0,1,0,0,1,0,0,0,0,0,0
theocratic,0,1,1,0,0,1,0,1,0,1,0
theological,0,0,0,0,0,0,0,0,0,1,0
theology,0,0,0,1,0,0,0,0,0,0,0
theorem,0,0,0,0,0,0,0,0,0,1,0
theoretical,1,0,0,0,0,0,0,0,0,0,0
theory,0,0,0,1,0,0,0,0,0,1,0
therapeutic,1,0,0,0,0,0,1,0,0,1,0
therapeutics,1,0,0,0,0,0,0,0,0,0,0
thermocouple,0,0,0,1,0,0,0,0,0,0,0
thermometer,0,0,0,0,0,0,0,0,0,1,0
thief,0,1,1,0,1,1,0,1,1,0,0
thinker,1,0,0,0,0,0,0,0,0,0,0
thirst,0,0,0,1,0,0,0,1,1,0,0
thirsty,0,1,0,0,0,0,0,0,0,0,0
thirteenth,0,0,0,0,0,1,0,0,0,0,0
thorn,0,1,0,0,0,0,0,0,0,0,0
thorny,0,1,0,0,0,1,0,0,0,0,0
thoroughbred,1,0,0,0,0,0,0,0,0,0,0
thought,0,0,0,1,0,0,0,0,0,0,0
thoughtful,1,0,0,0,0,0,0,0,0,1,0
thoughtfulness,1,0,0,0,0,0,0,0,0,0,0
thoughtless,0,1,1,0,1,0,0,0,0,0,0
thrash,0,1,1,0,1,1,0,1,0,0,0
threat,0,1,1,0,0,1,0,0,0,0,0
threaten,0,1,1,1,0,1,0,0,0,0,0
threatening,0,1,1,0,1,1,0,0,0,0,0
thresh,0,1,1,0,0,1,0,1,0,0,0
thrift,1,0,0,0,1,0,0,0,0,1,0
thrill,1,0,0,1,0,1,1,0,1,0,0
thrilling,1,0,0,1,0,0,1,0,1,0,0
thriving,1,0,0,1,0,0,1,0,0,0,0
throb,0,1,0,0,0,1,0,1,0,0,0
throne,1,0,0,0,0,0,0,0,0,1,0
throttle,0,1,1,0,0,0,0,0,0,0,0
thug,0,1,1,0,1,1,0,0,0,0,0
thump,0,1,1,0,0,0,0,0,0,0,0
thumping,0,0,0,0,0,1,0,0,0,0,0
thundering,0,1,1,0,0,1,0,0,0,0,0
thwart,0,1,0,0,0,0,0,0,1,0,0
tickle,1,0,0,1,0,0,1,0,1,1,0
tiff,0,1,1,0,0,0,0,0,0,0,0
tighten,0,0,1,0,0,0,0,0,0,0,0
tiling,1,0,0,0,0,0,0,0,0,0,0
time,0,0,0,1,0,0,0,0,0,0,0
timely,1,0,0,0,0,0,0,0,0,0,0
timid,0,1,0,0,0,1,0,1,0,0,0
timidity,0,1,0,1,0,1,0,0,0,0,0
tinsel,1,0,0,0,0,0,1,0,0,0,0
tipsy,0,1,0,0,0,0,0,0,0,0,0
tirade,0,1,1,0,1,0,0,0,0,0,0
tired,0,1,0,0,0,0,0,0,0,0,0
tiredness,0,1,0,0,0,0,0,0,0,0,0
tiresome,0,1,0,0,0,0,0,0,0,0,0
tit,0,1,0,0,0,0,0,0,0,0,0
title,1,0,0,0,0,0,0,0,0,1,0
toad,0,1,0,0,1,0,0,0,0,0,0
toast,1,0,0,0,0,0,1,0,0,0,0
tobacco,0,1,0,0,0,0,0,0,0,0,0
toilet,0,1,0,0,1,0,0,0,0,0,0
toils,0,1,0,0,0,0,0,0,0,0,0
tolerant,1,0,0,0,0,0,0,0,0,0,0
tolerate,0,1,1,0,0,0,0,1,0,0,0
toleration,1,0,0,0,0,0,0,0,0,0,0
tomb,0,0,0,0,0,0,0,1,0,0,0
tomorrow,0,0,0,1,0,0,0,0,0,0,0
toothache,0,1,0,0,0,1,0,0,0,0,0
top,1,0,0,1,0,0,0,0,0,1,0
topple,0,0,0,0,0,0,0,0,1,0,0
torment,0,1,1,0,0,1,0,1,0,0,0
torn,0,1,0,0,0,0,0,0,0,0,0
tornado,0,0,0,0,0,1,0,0,0,0,0
torpedo,0,1,1,0,0,0,0,0,0,0,0
torrent,0,0,0,0,0,1,0,0,0,0,0
torrid,0,1,0,0,0,0,0,0,0,0,0
tort,0,1,0,0,0,0,0,0,0,0,0
tortious,0,1,1,0,1,0,0,0,0,0,0
torture,0,1,1,1,1,1,0,1,0,0,0
touched,0,1,0,0,0,0,0,0,0,0,0
touchy,0,1,1,0,0,0,0,1,0,0,0
tough,0,1,0,0,0,0,0,1,0,0,0
toughness,1,0,1,0,0,1,0,0,0,1,0
tower,1,0,0,0,0,0,0,0,0,0,0
towering,1,0,0,1,0,1,0,0,0,0,0
toxic,0,1,0,0,1,0,0,0,0,0,0
toxin,0,1,0,0,0,1,0,0,0,0,0
track,0,0,0,1,0,0,0,0,0,0,0
tract,0,0,0,0,0,1,0,0,0,0,0
trade,0,0,0,0,0,0,0,0,0,1,0
traditional,1,0,0,0,0,0,0,0,0,0,0
tragedy,0,1,0,0,0,1,0,1,0,0,0
tragic,0,1,0,0,0,0,0,0,0,0,0
trainer,0,0,0,0,0,0,0,0,0,1,0
traitor,0,1,1,0,1,1,0,1,0,0,0
tramp,0,1,0,0,1,1,0,1,0,0,0
trance,0,1,0,0,0,0,0,0,0,0,0
tranquil,1,0,0,0,0,0,1,0,0,0,0
tranquility,1,0,0,0,0,0,1,0,0,1,0
transaction,0,0,0,0,0,0,0,0,0,1,0
transcendence,1,0,0,1,0,0,1,0,1,1,0
transcendental,1,0,0,0,0,0,0,0,0,0,0
transcript,0,0,0,0,0,0,0,0,0,1,0
transgression,0,1,0,0,0,0,0,0,0,0,0
transitional,0,0,0,1,0,0,0,0,0,0,0
translation,0,0,0,0,0,0,0,0,0,1,0
trappings,0,1,0,0,0,0,0,0,0,0,0
traps,0,1,0,0,0,0,0,0,0,0,0
trash,0,1,0,0,1,0,0,1,0,0,0
trashy,0,1,0,0,1,0,0,0,0,0,0
traumatic,0,1,1,0,0,1,0,1,0,0,0
travail,0,1,0,0,0,0,0,0,0,0,0
traveling,1,0,0,0,0,0,0,0,0,0,0
travesty,0,1,0,0,1,1,0,1,0,0,0
treacherous,0,1,1,0,1,1,0,0,0,0,0
treachery,0,1,1,0,0,1,0,1,1,0,0
treadmill,0,0,0,1,0,0,0,0,0,0,0
treason,0,1,1,0,1,1,0,0,1,0,0
treasure,1,0,0,1,0,0,1,0,0,1,1
treasurer,0,0,0,0,0,0,0,0,0,1,0
treat,1,1,1,1,1,1,1,1,1,1,0
tree,1,0,1,1,1,0,1,0,1,1,0
trembling,0,1,0,0,0,1,0,0,0,0,0
tremendously,1,0,0,0,0,0,0,0,0,0,0
tremor,0,1,1,1,0,1,0,1,0,0,0
trend,1,0,0,0,0,0,0,0,0,0,0
trendy,1,0,0,0,0,0,0,0,0,0,0
trepidation,0,1,0,1,0,1,0,0,1,0,0
trespass,0,1,1,0,0,0,0,0,0,0,0
tribe,0,0,0,0,0,0,0,0,0,1,0
tribulation,0,1,0,0,0,1,0,1,0,0,0
tribunal,0,1,0,1,1,1,0,0,0,1,0
tribune,0,0,0,0,0,0,0,0,0,1,0
tributary,1,0,0,1,0,0,0,0,0,0,0
tribute,1,0,0,0,0,0,0,0,0,0,0
trick,0,1,0,0,0,0,0,0,1,0,0
trickery,0,1,1,0,1,1,0,1,1,0,0
trifle,0,1,0,0,0,0,0,0,0,0,0
trig,1,0,0,0,0,0,0,0,0,0,0
trip,0,0,0,0,0,0,0,0,1,0,0
tripping,0,1,1,0,0,0,0,1,0,0,0
triumph,1,0,0,1,0,0,1,0,0,0,0
triumphant,1,0,0,1,0,0,1,0,0,1,0
troll,0,1,1,0,0,1,0,0,0,0,0
trophy,1,0,0,1,0,0,1,0,1,1,0
troublesome,0,1,1,0,0,1,0,0,0,0,0
truce,1,0,0,0,0,0,1,0,0,1,0
truck,0,0,0,0,0,0,0,0,0,1,0
TRUE,1,0,0,0,0,0,1,0,0,1,0
trump,0,0,0,0,0,0,0,0,1,0,0
trumpet,0,1,0,0,0,0,0,0,0,0,0
truss,0,0,0,0,0,0,0,0,0,1,0
trust,0,0,0,0,0,0,0,0,0,1,0
trustee,0,0,0,0,0,0,0,0,0,1,0
trusty,1,0,0,0,0,0,0,0,0,0,0
truth,1,0,0,0,0,0,0,0,0,1,0
truthful,0,0,0,0,0,0,0,0,0,1,0
truthfulness,1,0,0,0,0,0,0,0,0,1,0
tumble,0,1,0,0,0,0,0,0,0,0,0
tumor,0,1,0,0,0,1,0,0,0,0,0
tumour,0,1,0,0,0,1,0,1,0,0,0
tumult,0,1,1,0,0,1,0,0,1,0,0
tumultuous,0,1,1,0,0,1,0,0,0,0,0
turbulence,0,1,1,0,0,1,0,0,0,0,0
turbulent,0,1,0,0,0,1,0,0,0,0,0
turmoil,0,1,1,0,0,1,0,1,0,0,0
tussle,0,0,1,0,0,0,0,0,0,0,0
tutelage,1,0,0,0,0,0,0,0,0,1,0
tutor,1,0,0,0,0,0,0,0,0,0,0
twin,1,0,0,0,0,0,0,0,0,0,0
twinkle,1,0,0,1,0,0,1,0,0,0,0
twitch,0,1,0,0,0,0,0,0,0,0,0
typhoon,0,1,0,0,0,1,0,0,0,0,0
tyrannical,0,1,1,0,1,1,0,0,0,0,0
tyranny,0,1,0,0,0,1,0,1,0,0,0
tyrant,0,1,1,0,1,1,0,1,0,0,0
ugliness,0,1,0,0,1,1,0,1,0,0,0
ugly,0,1,0,0,1,0,0,0,0,0,0
ulcer,0,1,1,0,1,1,0,1,0,0,0
ulterior,0,1,0,0,0,0,0,0,0,0,0
ultimate,0,0,0,1,0,0,0,1,0,0,0
ultimately,1,0,0,1,0,0,0,0,0,0,0
ultimatum,0,1,1,0,0,1,0,0,0,0,0
caring,1,0,0,0,0,0,0,0,0,0,1
umpire,1,0,0,0,0,0,0,0,0,1,0
unable,0,1,0,0,0,0,0,1,0,0,0
unacceptable,0,1,0,0,0,0,0,1,0,0,0
unaccountable,0,1,0,1,1,0,0,1,0,1,0
unacknowledged,0,0,0,0,0,0,0,1,0,0,0
unanimity,1,0,0,0,0,0,0,0,0,0,0
unanimous,1,0,0,0,0,0,0,0,0,0,0
unanticipated,0,0,0,0,0,0,0,0,1,0,0
unapproved,0,1,0,0,0,0,0,0,0,0,0
unassuming,1,0,0,0,0,0,0,0,0,0,0
unattached,0,1,0,0,0,0,0,0,0,0,0
unattainable,0,1,1,0,0,0,0,1,0,0,0
unattractive,0,1,0,0,1,0,0,1,0,0,0
unauthorized,0,1,0,0,0,0,0,0,0,0,0
unavoidable,0,1,0,0,0,0,0,0,0,0,0
unaware,0,1,0,0,0,0,0,0,0,0,0
unbearable,0,1,0,0,1,0,0,1,0,0,0
unbeaten,1,1,0,1,0,0,1,1,1,0,0
unbelief,0,1,0,0,0,0,0,0,0,0,0
unbelievable,0,1,0,0,0,0,0,0,0,0,0
unbiased,1,0,0,0,0,0,0,0,0,0,0
unborn,0,1,0,0,0,0,0,0,0,0,0
unbreakable,1,0,0,0,0,0,0,0,0,0,0
unbridled,1,1,1,1,0,1,0,0,1,0,0
unbroken,1,0,0,0,0,0,0,0,0,1,0
uncanny,0,1,0,0,0,1,0,0,1,0,0
uncaring,0,1,1,0,1,0,0,1,0,0,0
uncertain,0,1,1,0,1,1,0,0,1,0,0
unchangeable,0,1,0,0,0,0,0,0,0,0,0
unclean,0,1,0,0,1,0,0,0,0,0,0
uncomfortable,0,1,0,0,0,0,0,0,0,0,0
unconscionable,0,1,0,0,1,0,0,0,0,0,0
unconscious,0,1,0,0,0,0,0,0,0,0,0
unconstitutional,0,1,0,0,0,0,0,0,0,0,0
unconstrained,1,0,0,0,0,0,1,0,0,0,0
uncontrollable,0,1,1,1,0,0,0,0,1,0,0
uncontrolled,0,1,0,0,0,0,0,0,0,0,0
uncover,0,0,0,0,0,0,0,0,1,0,0
undecided,0,1,0,1,0,1,0,0,0,0,0
underestimate,0,0,0,0,0,0,0,0,1,0,0
underline,1,0,0,0,0,0,0,0,0,0,0
undermined,0,1,0,0,0,0,0,0,0,0,0
underpaid,0,1,1,0,0,0,0,1,0,0,0
undersized,0,1,0,0,0,0,0,0,0,0,0
understanding,1,0,0,0,0,0,0,0,0,1,0
undertaker,0,0,0,0,0,0,0,1,0,0,0
undertaking,0,0,0,1,0,0,0,0,0,0,0
underwrite,1,0,0,0,0,0,0,0,0,1,0
undesirable,0,1,1,0,1,1,0,1,0,0,0
undesired,0,1,0,0,0,0,0,1,0,0,0
undisclosed,0,0,0,1,0,0,0,0,0,0,0
undiscovered,0,0,0,0,0,0,0,0,1,0,0
undivided,1,0,0,0,0,0,0,0,0,0,0
undo,0,1,0,0,0,0,0,0,0,0,0
undoubted,0,0,0,1,1,0,0,0,0,0,0
undying,1,0,0,1,0,0,1,1,0,1,0
uneasiness,0,1,0,1,0,0,0,1,0,0,0
uneasy,0,1,0,0,1,1,0,0,0,0,0
uneducated,0,1,0,0,0,0,0,1,0,0,0
