tweet_id,sentiment,status
1753729536,happiness,hurray old friend beer lady friend
1753729556,happiness,hope school gonna good tomorrow
1753729587,love,macquid travelled world amp grew diet everything think still genoese grandma made pasta
1753729647,neutral,gracepearl oh forgot say u want anymore friend xbox send friend request g11y u want friendly game sometime
1753729684,happiness,brookeamanda yep awesome max haha
1753729726,love,digging downloaded film mi familia love itunes
1753729789,worry,tommcfly went quick chance lol
1753729979,worry,finally got chinese hard every kid zhonguoren adult home foreign devil
1753729983,happiness,went muslim marriage first time life came back stomach full tasty briyani really like much
1753742335,neutral,playing logical gate game charles http tinyurl com 6jwjmy charles took le 5 mn make light bulb flicker
1753742350,sadness,sassij gonna chop tiny bit one two
1753742351,neutral,family party
1753742381,neutral,directing theatre play
1753742389,enthusiasm,mrated yeehah quality
1753742390,neutral,hows u lovely day
1753742447,fun,finishing quick magazine article cap wait get done get back book
1753742589,love,jasonbradbury brings fair island today
1753742606,love,joshboulton history
1753742630,surprise,sign twitter
1753742633,happiness,paigeebaby hahahah lols fun aye experience love spongebob l
1753742649,neutral,topify little get impression twitter copy topify
1753742663,love,voice hear inside head reason singing gotta find need find
1753742729,surprise,katieinthehat one good gig
1753742737,happiness,hey hey happy mother day http plurk com p svwii
1753742755,neutral,andyclemmensen whens sway sway winner announced
1753742790,love,fredrikth hi rise shine yes pretty early last night hour slept like baby though
1753742812,enthusiasm,awesome time spotspot85 xerovoltage
1753742818,worry,got back ac freaking midyr exam happy mother day mummy
1753742857,happiness,yummy 2 taco jack box
1753742870,happiness,quicheismadness thanks following pretty complicated id lol
1753742957,happiness,great exercise sunday morning quot stopping wheel karma quot r w negativity love life
1753743087,happiness,howie_d really happy u n leigh thnx sharing happiness u mean world u love ya marta
1753743102,love,mom ur greatest hmd
1753743115,neutral,btw realize profile pic make look much older say
1753743118,worry,woke 5am cleaned camera gear last night wedding really go back sleep kid awake
1753743144,happiness,dressed house 11 sunday see fishy
1753743206,love,unahealy brent cross wow live close
1753743221,neutral,bonjour twitterland
1753743262,love,happy mother day
1753743277,boredom,carlysmum lol take getting use replying email power keep cutting
1753743298,neutral,happy mother day heidi klum
1753743307,neutral,jï ½ estou ver que sim aqui http en wikipedia org wiki mother
1753743344,fun,skeetonmytwitts slimy fun
1753743452,relief,currently post business blog http com check like
1753743487,happiness,happy mother day
1753743497,surprise,got home interesting night
1753743501,love,dashkaa always miss
1753743524,enthusiasm,kyoisorange ok ermm meet gym half four
1753743548,boredom,lovely_sara sitting bus dublin listen tokio hotel reden must laugh know
1753743555,neutral,fm1079oxford 25 year old zebra wind lol
1753743600,neutral,littlemisshaya make good girl go bad
1753743628,relief,jmlares actually find something like easy get good gift lot money tbh nowhere near personal though
1753743655,love,14 days ahh super excited telling heart wont beat awesome yesterday
1753743687,relief,happy mother day mommy
1753743704,love,watched antcam7 ahh love
1753743789,happiness,good morning world hope everyone ok
1753743859,neutral,itsleish wish people would notice
1753743861,worry,thesimshub really hooray wait
1753743947,worry,g morning rain rain rain care much
1753743953,happiness,poker much fun someone help remember ki compre chal raha hai
1753743998,worry,told back updating much exam looking forward day two house
1753744056,neutral,heycassadee oh tnx following ca
1753744095,neutral,sandy195850 bit sunshine perk u especially mountain towel wash get dry
1753744129,worry,oh thats hard going writing book moment motivating press
1753744142,fun,enfant_terrible haha new fact cost part kind spock
1753744146,love,rx2904 friend true fan
1753744204,love,happy mother day wonderful mom
1753744263,happiness,think bear cuteness early day kudos fair empress
1753744289,neutral,http ping fm 2urgp mpaa show videorecord tv via despil
1753744306,surprise,whaat new section la cantera urbanoutfitters oh man stoked get back texas
1753744358,worry,macquid soetimes envy spent whole life one place deep root grass side syndrome
1753744383,relief,http snipurl com hq0n1 printed mom amazon gift card happy mother day talk last minute
1753744427,love,waiting final shipwrecked start goodtimes lt 3
1753744431,happiness,discovered great site
1753744471,neutral,voguechic http tinyurl com 64ozr7 ate kaila ocampo rainbowholic amp amp eerie silence net
1753744472,neutral,test test lg env2
1753744474,worry,sippin goose amp bull night got twisted lol way home club wet interesting night
1753744535,love,money world could never make happy stay home mom son
1753744543,love,sat pjs drinking tea watching politics show lovely
1753744546,neutral,reconnecting amadeus friend
1753744571,neutral,soon back replace topify email twitter setting
1753744612,happiness,nice see euruko picture http twurl cc big screen conference break
1753744721,happiness,eating chatting computer really bored _ think going tea haha listning 80 music wooho lt 3
1753744722,neutral,abaggy yeah always embedded staff recognize name email
1753744727,happiness,vixx1983 haha whole world lol
1753744739,neutral,made 3 video
1753744744,surprise,home sting crunk course long as day n nite also visited boy rob v good happy mother day word yo
1753744753,hate,sh1mmer relate frustration ruined blog many time update warn time quot back quot
1753744755,sadness,ok point taken tell team stop cynical championing standard active x far better anyway
1753744820,happiness,home stretch friday night piss drunk finished exam
1753744849,sadness,unfortunately people work let bad morning official revenge dish best served cold
1753744858,love,afinefrenzy ali like wonderful sunday
1753744886,fun,chasepino ur funny gnight
1753744974,worry,got go work slight hangover gd nite thou
1753744998,happiness,hmm tasty going curry rice pea probably
1753745022,happiness,alright rawknroll net live org next 2 hour vivid spring summer music rawk enjoy
1753745035,love,georgieboom like triple got lot well well done
1753745094,worry,sandy195850 set exciting sunday lol
1753745098,love,aw thank sam phil love
1753745160,neutral,jishanvn yï ½n tï ½m sang n th ti c tr n tinh twitter tr l lï ½ thï ½ng th ch sanh nh lï ½m quiz mï ½ c c cï ½ng chï ½a
1753745226,love,yes liked much even cheesy
1753745235,fun,caromans would applaud self validation sort good theological psychological amp sociological reason agree lighten
1753745242,neutral,sohamdas agree start forgot news ht sohamdas
1753745279,happiness,found food engineer future life cool iphone app called afterlife
1753745287,happiness,going shopping mammyy makeup face generally quite nice today
1753756896,neutral,courtpet hmm member knitterati com au ravelry offer
1753756918,fun,episode 17 season 1 love chuck bass going short stack filming next sat im making flag
1753756952,happiness,like heavenly blushh
1753756979,happiness,sherrieshepherd hey sherri thanx 4 da message wondering u could follow plzz
1753757063,happiness,f2point4 oh nice something nice next week going madrid next weekend day
1753757097,worry,downloaded parnoid
1753757183,happiness,thankyou
1753757232,neutral,paulduxbury morning paul
1753757242,love,knoow pizza girl episode xd lt 3
1753757251,neutral,got one babygirl
1753757259,neutral,richa_august84 think chrony meant ape called tr rajendran peter
1753757390,happiness,almost ready leave house head wthr
1753757414,surprise,go b amp q new outdoor furniture
1753757438,neutral,everyonesmad pretty least think need catch sleep soon though
1753757494,happiness,good morning mommy happy mother day pull cat tail know like
1753757537,happiness,andreakoeln listen right much fun get somehow
1753757540,sadness,came home sister spent night
1753757542,fun,summer clothes panic see rain cloud still going swimming though feeling holiday mood
1753757702,neutral,veekay07 haha wats
1753757747,fun,hahaha totally yaayy feel alone twitter
1753757761,empty,coding going
1753757772,worry,madnessofmany called answer shall try tomorrow
1753757785,worry,tmjp actually would prefer check
1753757868,neutral,revision fun still thursday basically nothing
1753757880,happiness,welcome
1753757942,worry,vadimkozhin think
1753757945,love,ddlovato http twitpic com 4vuuy cool
1753757978,relief,pntbtrkisses midwest girl lol close yet far
1753758000,neutral,link gregg performace amazing http bit ly gswrk
1753758013,relief,miss read tweet know emo guy dsds
1753758014,relief,candywwgm well mother amp grandma bit kidding mode
1753758049,worry,wonder imagining ocean u far http plurk com p svxe1
1753758050,relief,made home night twitties
1753758113,happiness,finally home crazy party 2nite thanks jacksterlope 4 driving home
1753758120,love,marcome like sound love breeze sound beautiful love wind face
1753758129,surprise,bradiewebbstack bradiee may ask picture cat haha ily xx
1753758139,relief,welcome
